cluster_id,signal_count,state_ratio,state_count,category_count,source_count,source_type_count,span_hours,burstiness,has_state,has_trusted,is_mixed,label,label_source,label_confidence,hostile_narrative,operation,is_state_origin
5979,2,0.0,0,1,1,1,2.24,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
5980,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
5981,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5982,15,0.7333,11,2,1,1,248.78,0.3299,1,1,1,unlabeled,unlabeled,0,,,True
5983,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5984,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5985,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5986,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5987,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5988,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5989,2,0.5,1,2,1,1,76.38,-1.0,1,1,1,unlabeled,unlabeled,0,,,True
5990,2,0.0,0,1,1,1,0.79,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
5991,6,0.0,0,3,1,2,98.42,0.1719,0,1,0,unlabeled,unlabeled,0,,,False
5992,5,0.0,0,3,2,1,147.63,0.2586,0,1,0,unlabeled,unlabeled,0,,,True
5993,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5994,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5995,3,0.0,0,3,1,1,141.43,-0.0018,0,1,0,unlabeled,unlabeled,0,,,False
5996,6,0.0,0,2,2,1,162.28,0.2741,0,1,0,clean,framing_analysis,0.9,,,False
5997,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5998,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5999,2,0.0,0,1,1,1,1.58,-1.0,0,1,0,unlabeled,unlabeled,0,,,True
6000,3,0.6667,2,2,1,1,153.52,-0.4746,1,1,1,unlabeled,unlabeled,0,,,True
6001,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6002,2,0.0,0,2,1,1,76.57,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6003,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6004,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6005,3,0.0,0,3,1,1,4.9,-0.3079,0,1,0,unlabeled,unlabeled,0,,,False
6006,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6007,2,0.0,0,1,2,2,127.21,-1.0,0,1,0,unlabeled,unlabeled,0,,,True
6008,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6009,4,0.25,1,3,1,2,36.05,-0.122,1,1,1,unlabeled,unlabeled,0,,,True
6010,4,0.5,2,3,1,1,81.37,0.0683,1,1,1,unlabeled,unlabeled,0,,,True
6011,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6012,2,0.5,1,2,1,1,70.23,-1.0,1,1,1,unlabeled,unlabeled,0,,,True
6013,2,0.0,0,1,1,1,0.43,-1.0,0,1,0,unlabeled,unlabeled,0,,,True
6014,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6016,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6017,2,0.0,0,1,1,1,4.26,-1.0,0,1,0,unlabeled,unlabeled,0,,,True
6018,4,0.0,0,0,0,1,17.5,-0.0038,0,0,0,unlabeled,unlabeled,0,,,False
6019,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6020,3,0.0,0,2,2,2,98.06,-0.0176,0,1,0,unlabeled,unlabeled,0,,,True
6021,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6022,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6023,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6024,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6025,2,0.5,1,2,1,1,52.76,-1.0,1,1,1,unlabeled,unlabeled,0,,,True
6026,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6027,3,0.0,0,1,1,1,4.58,-0.1835,0,1,0,unlabeled,unlabeled,0,,,True
6028,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6029,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6030,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6031,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6032,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6033,3,0.0,0,2,1,1,144.79,-0.9936,0,1,0,unlabeled,unlabeled,0,,,False
6034,2,0.0,0,1,1,1,12.02,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6035,2,0.5,1,2,1,1,152.64,-1.0,1,1,1,unlabeled,unlabeled,0,,,True
6036,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6037,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6038,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6039,2,0.0,0,1,1,1,47.86,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6040,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6041,5,0.0,0,0,0,1,10.75,-0.3349,0,0,0,unlabeled,unlabeled,0,,,False
6042,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6043,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6044,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6045,4,0.75,3,2,1,1,91.08,-0.3359,1,1,1,unlabeled,unlabeled,0,,,True
6046,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6047,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6048,3,0.0,0,0,0,1,12.25,-0.5312,0,0,0,unlabeled,unlabeled,0,,,False
6049,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6050,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6051,4,0.0,0,0,0,1,0.5,0.1716,0,0,0,unlabeled,unlabeled,0,,,False
6052,2,0.0,0,1,0,1,35.5,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6053,2,0.0,0,0,0,1,7.25,-1.0,0,0,0,unlabeled,unlabeled,0,,,False
6054,5,0.0,0,0,0,1,11.75,0.1011,0,0,0,unlabeled,unlabeled,0,,,False
6055,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6056,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6057,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6058,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6059,2,0.0,0,0,0,1,0.5,-1.0,0,0,0,unlabeled,unlabeled,0,,,False
6060,15,0.0,0,1,0,2,118.43,0.1462,0,1,0,unlabeled,unlabeled,0,,,False
6061,2,0.0,0,0,0,1,37.0,-1.0,0,0,0,unlabeled,unlabeled,0,,,False
6062,2,0.0,0,1,0,1,32.75,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6063,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6064,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6065,2,0.0,0,0,0,1,0.25,-1.0,0,0,0,unlabeled,unlabeled,0,,,False
6066,2,0.5,1,2,1,1,85.23,-1.0,1,1,1,unlabeled,unlabeled,0,,,True
6067,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6068,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6069,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6070,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6071,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6072,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6073,3,0.0,0,2,1,2,101.09,-0.0202,0,1,0,unlabeled,unlabeled,0,,,False
6074,2,0.0,0,0,1,2,166.89,-1.0,0,0,0,unlabeled,unlabeled,0,,,False
6075,2,0.0,0,1,1,1,0.09,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6076,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6077,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6078,2,0.0,0,1,2,1,0.0,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6079,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6080,2,0.0,0,2,1,1,34.01,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6081,2,0.0,0,2,1,1,16.07,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6082,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6083,10,0.3,3,3,4,2,350.36,0.2849,1,1,1,unlabeled,unlabeled,0,,,True
6084,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6085,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6086,2,0.0,0,0,0,1,95.22,-1.0,0,0,0,unlabeled,unlabeled,0,,,False
6087,5,0.0,0,1,4,2,174.43,-0.0111,0,1,0,unlabeled,unlabeled,0,,,False
6088,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
6089,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6090,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6091,5,0.0,0,3,1,1,63.62,0.0204,0,1,0,unlabeled,unlabeled,0,,,False
6092,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6093,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6094,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6095,3,0.0,0,2,1,1,41.57,-0.0505,0,1,0,unlabeled,unlabeled,0,,,False
6096,15,1.0,15,1,1,1,245.04,0.2426,1,0,0,unlabeled,unlabeled,0,,,True
6097,15,0.8,12,2,1,1,159.26,0.2481,1,1,1,unlabeled,unlabeled,0,,,True
6098,2,0.0,0,1,2,1,0.0,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6099,2,0.0,0,2,1,1,2.0,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6100,5,0.2,1,3,2,4,324.04,0.0165,1,1,1,clean,framing_analysis,0.7,,,False
6101,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6102,2,0.0,0,2,1,1,2.0,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6103,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
6104,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6105,2,0.0,0,2,1,1,2.0,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6106,3,0.6667,2,2,1,1,135.36,-0.0401,1,1,1,unlabeled,unlabeled,0,,,True
6107,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6108,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6109,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6110,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6111,8,0.0,0,3,1,1,161.45,0.1486,0,1,0,unlabeled,unlabeled,0,,,False
6112,2,0.0,0,2,1,1,2.0,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6113,1,0.0,0,1,0,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6114,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6115,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
6116,2,0.0,0,2,1,1,8.27,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6117,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
6118,2,0.0,0,2,1,1,2.0,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6119,2,0.0,0,2,1,1,2.0,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6120,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
6121,2,0.0,0,2,1,1,2.0,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6122,2,0.0,0,2,1,1,2.0,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6123,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6124,2,0.0,0,2,1,1,2.0,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6125,2,0.0,0,2,1,1,2.0,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6126,2,0.0,0,2,1,1,2.0,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6127,1,0.0,0,1,0,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6128,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6129,5,0.0,0,1,0,1,0.0,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6130,8,0.0,0,1,0,1,12.75,0.3801,0,1,0,unlabeled,unlabeled,0,,,False
6131,1,0.0,0,1,0,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6132,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6133,1,0.0,0,1,0,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6134,1,0.0,0,1,0,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6135,1,0.0,0,1,0,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6136,2,0.0,0,2,1,2,56.1,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6137,3,0.6667,2,2,1,1,5.82,-0.5234,1,1,1,unlabeled,unlabeled,0,,,True
6138,11,0.0,0,5,3,2,261.24,0.2803,0,1,0,unlabeled,unlabeled,0,,,False
6139,2,0.0,0,2,1,1,2.0,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6140,2,0.0,0,2,1,1,2.0,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6141,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6142,6,0.0,0,3,1,1,122.63,-0.1088,0,1,0,unlabeled,unlabeled,0,,,False
6143,2,0.0,0,2,1,1,5.78,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6144,1,0.0,0,1,0,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6145,1,0.0,0,1,0,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6146,1,0.0,0,1,0,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6147,1,0.0,0,1,0,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6148,2,0.0,0,1,1,1,23.93,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6149,15,0.8667,13,2,1,1,169.0,0.047,1,1,1,unlabeled,unlabeled,0,,,True
6150,3,0.0,0,2,1,1,3.32,-0.4055,0,1,0,unlabeled,unlabeled,0,,,False
6151,2,0.0,0,1,1,1,24.67,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6152,2,0.0,0,1,1,1,16.96,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6153,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6154,3,0.0,0,2,2,1,2.0,0.0,0,1,0,unlabeled,unlabeled,0,,,False
6155,2,0.0,0,2,1,1,2.0,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6156,4,0.0,0,3,1,1,20.6,0.0382,0,1,0,unlabeled,unlabeled,0,,,False
6157,2,0.0,0,1,1,1,20.55,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6158,3,0.0,0,2,2,2,2.0,0.0,0,1,0,unlabeled,unlabeled,0,,,False
6159,1,0.0,0,1,0,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6160,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6161,7,0.7143,5,2,1,1,5.31,-0.1916,1,1,1,unlabeled,unlabeled,0,,,True
6162,3,0.0,0,2,1,1,48.34,-0.1157,0,1,0,unlabeled,unlabeled,0,,,False
6163,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6164,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6165,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6166,2,0.0,0,1,2,1,1.1,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6167,2,0.0,0,2,1,1,2.0,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6168,2,0.5,1,2,1,1,2.0,-1.0,1,1,1,unlabeled,unlabeled,0,,,True
6169,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6170,9,0.0,0,4,2,2,22.5,0.3358,0,1,0,unlabeled,unlabeled,0,,,False
6171,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
6172,6,0.6667,4,3,1,1,2.86,-0.3589,1,1,1,unlabeled,unlabeled,0,,,True
6173,3,1.0,3,1,1,1,0.42,-0.4385,1,0,0,unlabeled,unlabeled,0,,,True
6174,8,0.375,3,2,3,2,220.06,0.2955,1,1,1,unlabeled,unlabeled,0,,,True
6175,8,0.0,0,2,1,1,102.81,-0.1192,0,1,0,unlabeled,unlabeled,0,,,False
6176,1,0.0,0,1,0,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6177,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
6178,9,0.0,0,1,0,1,190.25,-0.0072,0,1,0,unlabeled,unlabeled,0,,,False
6179,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
6180,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6181,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
6182,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6183,3,0.0,0,2,2,1,2.0,0.0,0,1,0,unlabeled,unlabeled,0,,,False
6184,4,0.75,3,2,1,2,69.96,-0.0256,1,1,1,unlabeled,unlabeled,0,,,True
6185,2,0.5,1,2,1,2,0.51,-1.0,1,1,1,unlabeled,unlabeled,0,,,True
6186,11,0.3636,4,3,1,2,94.99,0.4908,1,1,1,unlabeled,unlabeled,0,,,True
6187,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
6188,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
6189,2,1.0,2,1,1,1,1.13,-1.0,1,0,0,unlabeled,unlabeled,0,,,True
6190,7,0.7143,5,2,1,1,154.29,-0.0925,1,1,1,unlabeled,unlabeled,0,,,True
6191,3,0.0,0,2,1,2,2.0,0.0,0,1,0,unlabeled,unlabeled,0,,,False
6192,3,0.0,0,2,1,1,18.59,-0.1206,0,1,0,unlabeled,unlabeled,0,,,False
6193,2,0.0,0,2,1,1,81.94,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6194,2,0.0,0,1,0,1,112.64,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6195,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
6196,1,0.0,0,1,0,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6197,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
6198,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6199,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
6200,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6201,2,0.0,0,1,1,2,0.0,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6202,1,0.0,0,1,0,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6203,1,0.0,0,1,0,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6204,2,0.0,0,2,1,1,14.23,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6205,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6206,1,0.0,0,1,0,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6207,3,0.6667,2,2,1,1,47.97,-0.0435,1,1,1,unlabeled,unlabeled,0,,,True
6208,2,0.0,0,2,1,1,7.48,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6209,1,0.0,0,1,0,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6210,2,0.0,0,2,1,1,2.0,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6211,3,0.0,0,2,1,1,37.58,-0.9696,0,1,0,unlabeled,unlabeled,0,,,False
6212,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6213,4,0.0,0,2,2,1,10.62,0.0198,0,1,0,unlabeled,unlabeled,0,,,False
6214,3,0.0,0,1,0,1,0.25,0.0,0,1,0,unlabeled,unlabeled,0,,,False
6215,1,0.0,0,1,0,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6216,1,0.0,0,1,0,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6217,1,0.0,0,1,0,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6218,4,1.0,4,1,1,1,150.07,0.1202,1,0,0,unlabeled,unlabeled,0,,,True
6219,4,0.5,2,3,1,2,7.55,-0.0498,1,1,1,unlabeled,unlabeled,0,,,True
6220,1,0.0,0,1,0,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6221,2,0.0,0,1,1,1,57.62,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6222,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6223,1,0.0,0,1,0,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6224,8,0.0,0,1,0,1,0.0,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6225,2,0.5,1,2,1,1,2.0,-1.0,1,1,1,unlabeled,unlabeled,0,,,True
6226,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6227,4,0.75,3,1,2,2,305.54,-0.6045,1,0,0,unlabeled,unlabeled,0,,,True
6228,2,0.0,0,2,1,1,2.0,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6229,2,0.0,0,1,0,1,5.93,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6230,1,0.0,0,1,0,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6231,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
6232,1,0.0,0,1,0,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6233,2,1.0,2,1,1,1,1.26,-1.0,1,0,0,unlabeled,unlabeled,0,,,True
6234,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6235,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
6236,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6237,1,0.0,0,1,0,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6238,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6239,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6240,1,0.0,0,1,0,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6241,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6242,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6243,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6244,1,0.0,0,1,0,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6245,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
6246,1,0.0,0,1,0,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6247,1,0.0,0,1,0,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6248,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6249,2,0.0,0,2,1,1,2.0,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6250,3,0.0,0,2,2,1,2.0,0.0,0,1,0,unlabeled,unlabeled,0,,,False
6251,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6252,2,0.0,0,1,2,1,0.0,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6253,2,1.0,2,1,1,1,0.44,-1.0,1,0,0,unlabeled,unlabeled,0,,,True
6254,3,0.0,0,2,1,2,1.45,0.0,0,1,0,unlabeled,unlabeled,0,,,False
6255,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6256,1,0.0,0,1,0,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6257,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
6258,2,0.0,0,1,2,1,250.13,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6259,2,0.0,0,2,1,1,2.0,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6260,3,0.0,0,3,1,1,125.76,-0.0162,0,1,0,unlabeled,unlabeled,0,,,False
6261,2,0.0,0,1,1,1,71.76,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6262,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
6263,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6264,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
6265,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
6266,2,0.0,0,2,1,1,2.0,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6267,4,0.0,0,1,0,1,84.16,-0.5431,0,1,0,unlabeled,unlabeled,0,,,False
6268,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
6269,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6270,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6271,2,0.0,0,1,0,1,57.12,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
6272,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
6273,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
6274,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
6275,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
