id,cluster_id,first_signal_id,first_source,first_category,first_title,first_published,signal_count,category_count,categories,is_state_origin,created_at
411,5879,47453,rss:rss,russian_state,Мема назвал вступление Финляндии в НАТО худшим решением в истории страны,2026-03-09 01:54:17+00,12,2,"{russian_state,ru_state}",t,2026-03-22 19:43:03.021284+00
412,5870,463689,rss:gdelt,"",GDELT [Grodno-garrison]: Italy Says It Will Not Join Iran War and Begins Pulling Back Troops,2026-03-16 15:15:00+00,2,0,,f,2026-03-22 19:43:03.021284+00
413,5880,395233,rss:gdelt,"",GDELT [Kaliningrad-Chkalovsk]: Trump gets testy as reporters ask him about deploying troops and service members killed during Iran war,2026-03-16 11:00:00+00,3,0,,f,2026-03-22 19:43:03.021284+00
414,5845,52856,rss:rss,estonian_media,"Премьер-министр Эстонии: в будущем жизнь может быть лучше, чем сегодня",2026-03-10 17:57:21+00,2,1,{estonian_media},f,2026-03-22 19:43:03.021284+00
415,5877,501239,rss:rss,ukraine_media,UK government confirms Zelenskyy will visit London on Tuesday,2026-03-16 16:19:00+00,4,2,"{trusted,ukraine_media}",f,2026-03-22 19:43:03.021284+00
416,5850,770196,rss:rss,russian_state,"Великобритания, Нидерланды и Финляндия будут вместе закупать оружие и боеприпасы",2026-03-17 09:16:00+00,2,2,"{estonian_media,russian_state}",t,2026-03-22 19:43:03.021284+00
417,5915,72682,rss:gdelt,"",GDELT [Pskov-76th-VDV]: Donald Trump says US forces  obliterated  military targets on Iranian island,2026-03-14 03:45:00+00,6,0,,f,2026-03-22 19:43:03.021284+00
418,5888,736227,rss:rss,russian_state,Голикова: в Петербурге форум объединенных культур пройдет с 24 по 26 сентября,2026-03-17 07:38:10+00,2,2,"{russian_state,ru_state}",t,2026-03-22 19:43:03.021284+00
419,5424,194861,rss:telegram,"",🇪🇪 Лидер оппозиции бьёт тревогу: Эстония на пределеПредседатель Центристской партии Михаил Кылварт з…,2026-03-15 11:04:02+00,6,2,"{estonian_media,russian_language_ee}",f,2026-03-22 19:43:03.021284+00
420,5891,50133,rss:rss,estonian_media,"Деньги в пальто, сигареты в потолке и золотой укроп: фантазия контрабандистов на границе Эстонии не знает границ",2026-03-10 03:17:41+00,4,2,"{estonian_media,russian_language_ee}",f,2026-03-22 19:43:03.021284+00
421,5914,53230,rss:rss,russian_state,Польша может инициировать закон о платной эвакуации из небезопасных стран,2026-03-10 11:39:09+00,5,2,"{polish_media,russian_state}",t,2026-03-22 19:43:03.021284+00
422,5906,179253,rss:gdelt,"",GDELT [Kaliningrad-Chkalovsk]: IRGC leaders try to calm fears after strikes target Basij checkpoints,2026-03-15 22:15:00+00,3,0,,f,2026-03-22 19:43:03.021284+00
423,5901,71374,rss:rss,russian_state,"Трамп утверждает, что США полностью уничтожили все военные цели на острове Харк",2026-03-13 21:00:29+00,15,2,"{russian_state,ru_state}",t,2026-03-22 19:43:03.021284+00
424,5908,597236,rss:gdelt,"",GDELT [Machulishchy-Belarus]: Pakistan launches fresh heavy airstrikes on Afghanistan Kabul,2026-03-16 23:00:00+00,12,0,,f,2026-03-22 19:43:03.021284+00
425,5924,529840,rss:gdelt,"",GDELT [Pskov-76th-VDV]: Afghan who worked with US military dies after taken into ICE custody,2026-03-16 19:15:00+00,2,0,,f,2026-03-22 19:43:03.021284+00
426,5905,78536,rss:gdelt,"",GDELT [Chernyakhovsk-airbase]: Putin issues chilling warning to united kingdom for devastating missile onslaught,2026-03-11 13:00:00+00,2,0,,f,2026-03-22 19:43:03.021284+00
427,5922,664400,rss:gdelt,"",GDELT [Kronstadt-naval]: Starmer to chair Cabinet after Trump attack on united kingdom response to Iran war,2026-03-17 02:45:00+00,7,0,,f,2026-03-22 19:43:03.021284+00
428,5904,194978,rss:gdelt,"","GDELT [Baltiysk-naval]: Missile , drone strikes on four US airbases ; Israeli raids reported in southern Lebanon",2026-03-15 22:45:00+00,15,0,,f,2026-03-22 19:43:03.021284+00
429,5890,467032,rss:rss,estonian_media,Eiki Berg: How valuable is our values-based foreign policy?,2026-03-16 15:14:00+00,2,1,{estonian_media},f,2026-03-22 19:43:03.021284+00
430,5900,441763,rss:rss,baltic_media, Lithuanian and Latvian presidents discuss France nuclear deterrence proposal  - The Baltic Times,2026-03-16 14:19:08.267095+00,4,1,{baltic_media},f,2026-03-22 19:43:03.021284+00
431,5923,196326,rss:gdelt,"",GDELT [Kaliningrad-Chkalovsk]: Deadline Detroit | Israel Military : Brother of West Bloomfield Synagogue Attacker Was Hezbollah Commander Killed in Israeli Strike,2026-03-15 22:45:00+00,4,0,,f,2026-03-22 19:43:03.021284+00
432,5894,440825,rss:rss,russian_state,В Польше возле границы с Украиной нашли обломки летательного аппарата,2026-03-16 13:08:31+00,2,2,"{estonian_media,russian_state}",t,2026-03-22 19:43:03.021284+00
433,5912,53071,rss:rss,russian_state,Бригада ВС России «Волки» сообщила о ликвидации элитной снайперской группы ВСУ,2026-03-11 03:18:33+00,8,2,"{russian_state,ru_state}",t,2026-03-22 19:43:03.021284+00
434,5887,57891,rss:rss,estonian_media,Нарва упорядочит названия остановок общественного транспорта,2026-03-12 16:04:00+00,2,1,{estonian_media},f,2026-03-22 19:43:03.021284+00
435,5911,47484,rss:rss,russian_state,В Ленинградской области объявили опасность атаки БПЛА,2026-03-09 02:48:15+00,10,1,{russian_state},t,2026-03-22 19:43:03.021284+00
436,5892,763657,rss:telegram,"",Ксения Лебедева рассказала о последствиях использования искусственного интеллекта в военных действия…,2026-03-17 09:02:11+00,2,1,{ru_proxy},f,2026-03-22 19:43:03.021284+00
437,5853,770164,rss:rss,ru_state,В Петербурге предупредили о возможном отключении мобильного интернета,2026-03-17 08:26:39+00,3,3,"{russian_state,ru_state,unverified_anonymous}",t,2026-03-22 19:43:03.021284+00
438,5913,736436,rss:rss,russian_state,Иран пообещал мужественно противостоять агрессии США и Израиля,2026-03-17 06:34:37+00,3,3,"{estonian_media,ru_proxy,russian_state}",t,2026-03-22 19:43:03.021284+00
439,5953,83542,rss:rss,defense_osint,Turkish Baykar develops heavy K2 kamikaze drone,2026-03-14 10:00:27+00,2,1,{defense_osint},f,2026-03-22 19:43:03.021284+00
440,5930,597225,rss:gdelt,"",GDELT [Kaliningrad-Chkalovsk]: GoFundMe Created for Minnesota Soldier Hurt in Drone Strike,2026-03-16 23:00:00+00,2,0,,f,2026-03-22 19:43:03.021284+00
441,5929,601992,rss:rss,ru_state,Глава СВР Польши Стружик заявил о росте пророссийских настроений в стране,2026-03-16 22:03:22+00,2,2,"{russian_state,ru_state}",t,2026-03-22 19:43:03.021284+00
442,5935,55832,rss:rss,russian_state,WP: сбой ИИ и ошибка разведки — возможные причины удара США по школе в Иране,2026-03-12 04:27:15+00,7,2,"{russian_state,ru_state}",t,2026-03-22 19:43:03.021284+00
443,5785,533775,rss:rss,estonian_media,"Пострадали пять человек, среди них посол Эстонии: в Греции затонул эстонский патрульный катер, участвовавший в операции Frontex",2026-03-16 17:52:00+00,13,3,"{baltic_media,estonian_media,russian_language_ee}",f,2026-03-22 19:43:03.021284+00
444,5899,535059,rss:rss,ukraine_media,"How Ukraine ""sank"" NATO frigate with drones during military exercises: details revealed",2026-03-16 17:18:00+00,2,2,"{trusted,ukraine_media}",f,2026-03-22 19:43:03.021284+00
445,5965,52900,rss:rss,baltic_media,Ну что ты сделаешь с этой Пегулой… Остапенко прощается с Индиан-Уэллсом,2026-03-10 06:48:00+00,2,1,{baltic_media},f,2026-03-22 19:43:03.021284+00
446,5931,395237,rss:gdelt,"",GDELT [Baltiysk-naval]: Japan and Australia Hold Back on U . S . Call for Naval Coalition,2026-03-16 11:00:00+00,15,0,,f,2026-03-22 19:43:03.021284+00
447,6007,408121,rss:rss,russian_state,Хинштейн осудил призыв не использовать символ СВО «Z» из-за нового закона о языке,2026-03-16 10:54:30+00,2,2,"{ru_proxy,russian_state}",t,2026-03-22 19:43:03.021284+00
448,5962,462339,rss:gdelt,"",GDELT [Kaliningrad-Chkalovsk]: Russia agrees to stop recruiting Kenyans in the military amid war against Ukraine,2026-03-16 15:00:00+00,2,0,,f,2026-03-22 19:43:03.021284+00
449,5966,83992,rss:rss,baltic_media, Lithuania says technologies to counter Belarusian contraband balloons ready in a month  - The Baltic Times,2026-03-14 23:15:13.983973+00,2,1,{baltic_media},f,2026-03-22 19:43:03.021284+00
450,5936,466497,rss:rss,russian_state,ГД обсудит ратификацию соглашения с Белоруссией о постановлениях судов 17 марта,2026-03-16 14:46:05+00,3,1,{russian_state},t,2026-03-22 19:43:03.021284+00
451,5960,60575,rss:rss,baltic_media,Latvian police raid yields cigarettes and drugs,2026-03-08 03:35:00+00,2,1,{baltic_media},f,2026-03-22 19:43:03.021284+00
452,5977,50164,rss:rss,baltic_media,Завершена репатриация латвийцев с Ближнего Востока — МИД,2026-03-09 12:14:08+00,5,2,"{baltic_media,estonian_media}",f,2026-03-22 19:43:03.021284+00
453,5932,529842,rss:gdelt,"",GDELT [Pskov-76th-VDV]: Western allies push back on Trump call for Nato help to reopen the Strait of Hormuz,2026-03-16 19:15:00+00,10,0,,f,2026-03-22 19:43:03.021284+00
454,5937,568510,rss:rss,trusted,"FM Sybiha, Estonian counterpart discuss pressure on Russia, global focus on Ukraine ",2026-03-16 20:50:00+00,2,1,{trusted},f,2026-03-22 19:43:03.021284+00
455,5634,83582,rss:rss,defense_osint,New Army Data Operation Center will be ‘9-1-1’ for moving info around the globe,2026-03-12 18:18:44+00,7,1,{defense_osint},f,2026-03-22 19:43:03.021284+00
456,5968,81015,rss:rss,russian_state,Мема: предложение Финляндии разместить ЯО посылает России опасный сигнал,2026-03-14 17:57:21+00,6,2,"{russian_state,ru_state}",t,2026-03-22 19:43:03.021284+00
457,5982,50367,rss:rss,russian_state,Fars: ещё по одной иранской школе нанесён удар,2026-03-10 01:18:04+00,15,2,"{russian_state,ru_state}",t,2026-03-22 19:43:03.021284+00
458,5990,441224,rss:rss,defense_osint,North Korea earned billions from Russia arms transfers,2026-03-16 13:09:41+00,2,2,"{defense_osint,trusted}",f,2026-03-22 19:43:03.021284+00
459,5951,442167,rss:rss,estonian_media,Кионка: ни одна партия не обсуждала со мной выдвижение моей кандидатуры в президенты,2026-03-16 12:32:00+00,3,2,"{estonian_media,russian_language_ee}",f,2026-03-22 19:43:03.021284+00
460,5975,47225,rss:rss,estonian_media,ФОТО С МЕСТА СОБЫТИЙ ⟩ В тяжелой аварии погиб военнослужащий Сил обороны,2026-03-09 03:13:00+00,3,1,{estonian_media},f,2026-03-22 19:43:03.021284+00
461,5999,408081,rss:rss,russian_state,Лавров напомнил о недопустимости передачи сербского оружия Киеву,2026-03-16 12:11:00+00,2,2,"{russian_state,ru_state}",t,2026-03-22 19:43:03.021284+00
462,5979,408546,rss:rss,estonian_media,Айво Орав станет послом ЕС в Турции,2026-03-16 12:05:00+00,2,2,"{baltic_media,estonian_media}",f,2026-03-22 19:43:03.021284+00
463,6005,441483,rss:rss,baltic_media,Latvia marks 12 years since Russia's fake Crimea referendums,2026-03-16 10:29:44+00,2,2,"{baltic_media,ukraine_media}",f,2026-03-22 19:43:03.021284+00
464,5992,408125,rss:rss,russian_state,Глава МИД Германии исключил участие НАТО в открытии Ормузского пролива,2026-03-16 10:42:59+00,4,3,"{baltic_media,estonian_media,russian_state}",t,2026-03-22 19:43:03.021284+00
465,5804,83561,rss:rss,defense_osint,"UAE fights off outsized share of Iranian attacks, pulls back on sharing interception rates",2026-03-13 16:10:00+00,3,1,{defense_osint},f,2026-03-22 19:43:03.021284+00
466,5972,335605,rss:telegram,"",🎞 Латвийская правозащитница Ольга Петкевич из Даугавпилса слушает по радио бьюти-блогера и диетолога…,2026-03-16 07:33:32+00,3,0,,f,2026-03-22 19:43:03.021284+00
467,5989,64703,rss:rss,russian_state,Делегация СФ находится в Казахстане для наблюдения за референдумом,2026-03-13 08:50:06+00,2,1,{russian_state},t,2026-03-22 19:43:03.021284+00
468,6002,65845,rss:rss,baltic_media,"BNN Interview | Migrants, border and security: Latvia’s Interior Minister says what many have wanted to hear",2026-03-13 07:18:35+00,2,1,{baltic_media},f,2026-03-22 19:43:03.021284+00
469,5976,63190,rss:rss,russian_state,Над Курской областью за сутки уничтожены более 60 беспилотников,2026-03-13 03:49:00+00,5,1,{russian_state},t,2026-03-22 19:43:03.021284+00
470,5995,52824,rss:rss,estonian_media,"Собрание Эстонского союза фехтования, где должны были выразить недоверие Эйхе, не состоялось",2026-03-10 15:15:00+00,3,1,{estonian_media},f,2026-03-22 19:43:03.021284+00
471,6000,50650,rss:rss,russian_state,Холодное водоснабжение 120 домов восстановлено в Бодайбо после аварии ЖКХ,2026-03-10 02:35:00+00,3,1,{russian_state},t,2026-03-22 19:43:03.021284+00
472,6013,374371,rss:rss,ru_state,«Ъ»: экс-губернатор Свердловской области Куйвашев возглавил компанию в Москве,2026-03-16 09:31:58+00,2,2,"{russian_state,ru_state}",t,2026-03-22 19:43:03.021284+00
473,6140,71171,rss:rss,russian_language_ee,"Исследование: признаки сексуального насилия над детьми известны, информации о помощи не хватает",2026-03-13 16:40:55+00,2,1,{russian_language_ee},f,2026-03-22 19:43:03.021284+00
